"Census_date","Site","Transect_plot","Quad","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Num_total_branches","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Notes","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Longest_leaf_cm","Herbivory","Category_herbivory","Year_marked","Num_repro_branches","Leaf_thickness_mm","Census_year","Collected_by","Date_entered","Num_leaves","Entered_by","Stem_diam_mm_UFA"
2024-07-23,"WL2","204C","4.5",0,36,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,382,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","0.0",50,20,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,139,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","1.0",10,27,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,126,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","1.0",29,15,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,106,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","2.0",5,18,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,513,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","2.0",16,2,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,51,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","2.0",12,50,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,848,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","4.0",18,27,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,164,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","201A","0.0",45,2,"<1","4.1",NA,1,"V",NA,NA,NA,NA,NA,67,"red",NA,NA,NA,NA,NA,NA,"1.0","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201A","0.0",35,8,"<1","3.7",NA,1,"V",NA,NA,NA,NA,NA,605,"red",NA,NA,NA,NA,NA,NA,"0.8","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201A","0",27,8,"<1","2.9",NA,1,"V",NA,NA,NA,NA,NA,70,"red",NA,NA,NA,NA,NA,NA,"0.8","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201A","0.0",39,13,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,579,"red",NA,NA,NA,NA,NA,NA,"0.6","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201A","0.0",49,14,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,89,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201A","0.0",25,35,"<1","1.9",NA,1,"V",NA,NA,NA,NA,NA,280,"red",NA,NA,NA,NA,NA,NA,"0.4","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201A","1.0",1,6,"<1","3.7",NA,1,"V",NA,NA,NA,NA,NA,626,"red",NA,NA,NA,NA,NA,NA,"0.9","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",13,20,"<1","3.6",NA,1,"V",NA,NA,NA,NA,NA,8,"red",NA,NA,NA,NA,NA,NA,"1.4","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",22,44,"<1","1.1",NA,1,"V",NA,NA,NA,NA,NA,83,"red",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",15,45,"<1","2.6",NA,1,"V",NA,NA,NA,NA,NA,7,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",17,49,"<1","3.1",NA,1,"V",NA,NA,NA,NA,NA,603,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",11,45,"<1","1.1",NA,1,"V",NA,NA,NA,NA,NA,638,"red",NA,NA,NA,NA,NA,NA,"0.2","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",10,43,"~1","7.1",NA,1,"B",NA,NA,NA,NA,NA,404,"red",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","0.0",9,45,"1.22","8.8",NA,2,"P","1.0","4.0",2.2,NA,NA,604,"red",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,2,NA,2024,NA,2024-07-24,NA,"GA",1.22
2024-07-23,"WL2","201B","0.0",5,42,"1.37","13.9",NA,3,"P","1.0","2.0",2.7,NA,NA,26,"red",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,2,NA,2024,NA,2024-07-24,NA,"GA",1.37
2024-07-23,"WL2","201B","1.0",37,8,"<1","4.9",NA,1,"V",NA,NA,NA,NA,NA,560,"red",NA,NA,NA,NA,NA,NA,"0.5","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","1.0",39,17,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,116,"red",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","1.0",4,35,"<1","3.7",NA,1,"V",NA,NA,NA,NA,NA,664,"red",NA,NA,NA,NA,NA,NA,"1.0","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","1.0",5,43,"<1","5.1",NA,1,"V",NA,NA,NA,NA,NA,88,"red",NA,NA,NA,NA,NA,NA,".9","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201B","1.0",12,49,"<1","2.9",NA,1,"V",NA,NA,NA,NA,NA,795,"red",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","1.0",29,3,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,2,"red",NA,NA,NA,NA,NA,NA,".3","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,867,"pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","201C","2.0",42,5,"<1","1.7",NA,1,"V",NA,NA,NA,NA,NA,86,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",30,3,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,614,"red",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",45,13,"<1","2.5",NA,1,"V",NA,NA,NA,NA,NA,504,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",44,13,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,566,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",43,14,"<1","2.3",NA,1,"V",NA,NA,NA,NA,NA,671,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",28,12,"<1","2.8",NA,1,"V",NA,NA,NA,NA,NA,44,"red",NA,NA,NA,NA,NA,NA,"0.9","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",25,41,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,75,"red",NA,NA,NA,NA,NA,NA,"0.9","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",24,10,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,601,"red",NA,NA,NA,NA,NA,NA,"0.4","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",23,9,"<1","2.0",NA,1,"V",NA,NA,NA,NA,NA,616,"red",NA,NA,NA,NA,NA,NA,"0.6","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",20,20,"<1","3.0",NA,1,"V",NA,NA,NA,NA,NA,420,"red",NA,NA,NA,NA,NA,NA,"0.7","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","2.0",10,4,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,642,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","4.0",36,8,"<1","2.0",NA,1,"V",NA,NA,NA,NA,NA,54,"purple",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","4.0",43,30,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,108,"purple",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","4.0",45,11,"<1","0.9",NA,1,"V",NA,NA,NA,NA,NA,45,"purple",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","4.0",43,9,"<1","1.0",NA,1,"V",NA,NA,NA,NA,NA,53,"purple",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","4.0",42,10,"<1","1.0",NA,1,"V",NA,NA,NA,NA,NA,63,"purple",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201C","3.0",6,30,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,27,"purple",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201D","0",15,36,NA,NA,NA,NA,"X",NA,NA,NA,"possible 601",NA,109,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","201D","0",38,14,"<1","4.2",NA,1,"V",NA,NA,NA,NA,NA,585,"pink",NA,NA,NA,NA,NA,NA,".7","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201D","2",31,40,"<1","3.5",NA,1,"V",NA,NA,NA,NA,NA,779,"pink",NA,NA,NA,NA,NA,NA,"1","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","201D","4",30,22,"<1","2.9",NA,1,"V",NA,NA,NA,NA,NA,162,"pink",NA,NA,NA,NA,NA,NA,".5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","0.0",18,4,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,80,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","1.0",15,27,"<1","1.5",NA,1,"V",NA,NA,NA,NA,NA,137,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","3.0",15,39,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,169,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","202A","3.0",35,4,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,278,"red",NA,NA,NA,NA,NA,NA,"1.0","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","3.0",45,5,"<1","1.2",NA,1,"V",NA,NA,NA,NA,NA,71,"red",NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","4.0",45,35,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,627,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","4.0",20,34,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,613,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","4.0",48,42,"<1","1.3",NA,1,"V",NA,NA,NA,NA,NA,574,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",20,15,"<1","1.4",NA,1,"V",NA,NA,NA,NA,NA,645,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",36,49,"<1","3.7",NA,1,"V",NA,NA,NA,NA,NA,650,"red",NA,NA,NA,NA,NA,NA,"0.6","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",39,41,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,602,"red",NA,NA,NA,NA,NA,NA,"1.0","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",44,42,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,655,"red",NA,NA,NA,NA,NA,NA,"1.1","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",49,42,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,87,"red",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",40,44,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,390,"red",NA,NA,NA,NA,NA,NA,"1.1","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",42,49,"<1","4.1",NA,1,"V",NA,NA,NA,NA,NA,567,"red",NA,NA,NA,NA,NA,NA,"1.3","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202A","5",43,46,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,585,"red",NA,NA,NA,NA,NA,NA,"0.9","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","0.0",43,15,"<1","1.4",NA,1,"V",NA,NA,NA,NA,NA,634,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","0.0",44,2,"<1","1.0",NA,1,"V",NA,NA,NA,NA,NA,78,"red",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","0.0",40,48,"<1","2.2",NA,1,"V",NA,NA,NA,NA,NA,289,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","1.0",15,5,NA,NA,NA,NA,"X",NA,NA,NA,"faded orange band?",NA,670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","202B","1.0",22,36,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,611,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","1.0",34,12,"<1","0.9",NA,1,"V",NA,NA,NA,NA,NA,624,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","1.0",45,28,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,256,"red",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"below quad 5",NA,99,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","202B","3.0",11,31,"<1","1.1",NA,1,"V",NA,NA,NA,NA,NA,619,"red",NA,NA,NA,NA,NA,NA,"0.7","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202B","4.5",23,33,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,844,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","202C","1.0",10,31,"<1","2.4",NA,1,"V",NA,NA,NA,NA,NA,50,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202C","3.0",36,32,"<1","1.2",NA,1,"V",NA,NA,NA,NA,NA,90,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202C","3.0",45,22,"<1","1.9",NA,1,"V",NA,NA,NA,NA,NA,244,"red",NA,NA,NA,NA,NA,NA,"0.8","Y",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202C","4.0",5,5,"<1","1.1",NA,1,"V",NA,NA,NA,NA,NA,602,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","0.0",49,1,"<1","3.8",NA,1,"V",NA,NA,NA,NA,NA,551,"red",NA,NA,NA,NA,NA,NA,"1.1","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","0.0",16,5,"<1","2.5",NA,1,"V",NA,NA,NA,NA,NA,49,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","0.0",13,7,"<1","1.9",NA,1,"V",NA,NA,NA,NA,NA,46,"red",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","0.0",45,30,"<1","4.1",NA,1,"V",NA,NA,NA,NA,NA,48,"red",NA,NA,NA,NA,NA,NA,"0.9","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","0.0",15,13,"<1","4.3",NA,1,"V",NA,NA,NA,NA,NA,88,"red",NA,NA,NA,NA,NA,NA,"0.9","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","0.0",10,25,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,64,"red",NA,NA,NA,NA,NA,NA,"0.5","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","202D","4.0",8,30,"<1","2.8",NA,1,"V",NA,NA,NA,NA,NA,639,"red",NA,NA,NA,NA,NA,NA,"1.1","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","203C","0.0",40,12,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,228,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","203C","1.0",18,34,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,170,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","203C","1.0",40,32,"1.58","14.6",NA,3,"P","0.0","6.0",5.5,NA,NA,640,"red",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,3,NA,2024,NA,2024-07-24,NA,"GA",1.58
2024-07-23,"WL2","204A","1.0",48,38,"<1","1.9",NA,1,"V",NA,NA,NA,NA,NA,200,"purple",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","204B","0.0",13,2,"<1","0.8",NA,1,"V",NA,NA,NA,NA,NA,97,"purple",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","204B","0.0",8,46,"<1","1.6",NA,1,"V",NA,NA,NA,NA,NA,39,"purple",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","204C","2.0",15,49,"<1","1.9",NA,1,"V",NA,NA,NA,NA,NA,618,"red",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","204C","2.0",32,30,"<1","2.1",NA,1,"V",NA,NA,NA,NA,NA,608,"red",NA,NA,NA,NA,NA,NA,"0.1","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2","204C","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""found"" ?",NA,386,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
2024-07-23,"WL2","204D","1.0",17,27,"<1","0.9",NA,1,"V",NA,NA,NA,NA,NA,600,"red",NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2024,NA,2024-07-24,NA,"GA",0.5
2024-07-23,"WL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not in transect, between 204B and C",NA,229,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,2024-07-24,NA,"GA",NA
