"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Collected_by","Entered_by","Date_entered","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Herbivory","Category_herbivory","Leaf_thickness_mm","Num_leaves","Canopy_width_cm","Stem_diam_mm_UFA"
2018-06-11,"BH","2.0","2","V",NA,NA,"<1","4.1",1,"0.8",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",15,43,"2.46","13.4",1,"5.7",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46
2018-06-11,"BH","2.0","2","V",NA,NA,"1.11","6.5",1,"2.1",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11
2018-06-11,"BH","2.0","2","V",NA,NA,"<1","3.1",1,"1.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"~1","3.0",1,"1.7",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"~1","5.1",1,"1.6",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"~1","6.1",1,"2.6",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"<1","3.6",1,"1.1",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"<1","2.4",1,"1.1",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"~1","3.3",1,"1.1",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"1.4","3.3",1,"2.2",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4
2018-06-11,"BH","2.0","2","V",NA,NA,"<1","1.4",1,"2.2",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2","V",NA,NA,"1.25","2.9",1,"2.2",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25
2018-06-11,"BH","2.0","2.5","V",5,31,"3.05","7.5",3,"2.5",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05
2018-06-11,"BH","2.0","2.5","V",NA,NA,"<1","1.7",1,"0.6",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2.5","V",NA,NA,"<1","1.5",1,"1.3",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2.5","V",18,10,"1.94","3.2",1,"2.7",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94
2018-06-11,"BH","2.0","2.5","V",NA,NA,"~1","3.3",1,"1.4",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2.5","V",NA,NA,"1.4","2.6",1,"2.0",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4
2018-06-11,"BH","2.0","2.5","V",NA,NA,"<1","2.4",1,"0.7",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2.5","V",NA,NA,"~1","2.9",1,"1.7",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2.5","V",NA,NA,"~1","1.7",1,"1.4",NA,NA,NA,NA,"height estimate b/c of rocks",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2018-06-11,"BH","2.0","2.5","V",NA,NA,"~1","2.4",1,"1.6",NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","1.5","X",46,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","2.0","X",42,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","2.5","X",0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","4.0","X",10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","4.5","X",7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","4.5","X",7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","5.5","X",30,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","7.0","P",22,35,"7.5","105.7",5,NA,"0.0","61.0",9.2,3,"red tag added #103",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,"Y",NA,NA,NA,NA,7.5
2019-06-17,"BH","1.0","8.0","X",0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","9.0","V",2,39,"6.63","21.0",3,"5.3",NA,NA,NA,NA,"added number tag ""9""",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","9.0",NA,"Y",NA,NA,NA,NA,6.63
2019-06-17,"BH","1.0","9.0","P",1,26,"6.27","110.0",5,NA,"3.0","45.0",10.5,5,"we think transect shifted, hard time figuring out if these were in 8.5 or 9, added number tag #80",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","80.0",NA,"Y",NA,NA,NA,NA,6.27
2019-06-17,"BH","1.0","9.0","X",1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","9.0","X",47,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","9.5","X",21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","10.5","P",37,42,"7.9","114.0",4,NA,"0.0","65.0",11.6,4,"new red tag #133",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,"Y",NA,NA,NA,NA,7.9
2019-06-17,"BH","2.0","0.5","X",20,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","0.5","X",46,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","1.0","X",29,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","1.5","X",5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","1.5","X",15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","1.5","X",19,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","1.5","P",0,54,"8.7","128.0",5,NA,"10.0","125.0",12.5,5,"added number tag ""2""",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","2.0",NA,"Y",NA,NA,NA,NA,8.7
2019-06-17,"BH","2.0","1.5","P",35,25,"7.26","103.0",3,NA,"12.0","68.0",10.4,1,"only 1 branch alive/added number tag ""70""",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","70.0",NA,"Y",NA,NA,NA,NA,7.26
2019-06-17,"BH","2.0","1.5","X",35,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","1.5","X",30,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","2.0","X",15,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","2.0","P",15,43,"9.23","133.0",4,NA,"8.0","103.0",13.7,3,"added number tag ""13""",2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","13.0",NA,"Y",NA,NA,NA,NA,9.23
2019-06-17,"BH","2.0","2.5","X",5,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","2.5","X",18,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","2.5","X",33,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva, Maca, Elizabeth, & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.0","X",40,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.0","X",50,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","X",49,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","X",50,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","X",50,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","X",48,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","V",37,40,"<1","2.6",1,"2.6",NA,NA,NA,NA,"red tag #34 added, same coord.",2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","34.0",NA,"none",NA,NA,NA,NA,0.5
2019-06-17,"BH","2.0","3.5","X",37,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","X",5,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","X",6,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","2.0","3.5","V",13,14,"4.52","17.5",2,"5.9",NA,NA,NA,NA,"red tag #29 added, same coord.",2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","29.0",NA,"foliar",NA,NA,NA,NA,4.52
2019-06-17,"BH","2.0","4.0","X",0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","8.5","V",50,10,"5.16","16.0",1,"6.0",NA,NA,NA,NA,"red tag #149 added",2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"grn","149.0",NA,"Y",NA,NA,NA,NA,5.16
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"901.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"902.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"903.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"904.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"905.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"906.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"907.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"908.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"909.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"910.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Elizabeth & Laura",NA,NA,NA,NA,NA,NA,NA,NA,"911.0",NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","DP",NA,"V",NA,NA,"4.72","9.1",1,"6.7",NA,NA,NA,NA,"new DP",2019,NA,"Elizabeth & Eva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"81.0",NA,"none",NA,NA,NA,NA,4.72
2019-06-17,"BH","DP",NA,"F",NA,NA,"5.59","56.9",5,NA,"3.0","0.0",0,3,"new DP, lots of herbivory damage, 1 broken branch",2019,NA,"Elizabeth & Eva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"145.0",NA,"foliar",NA,NA,NA,NA,5.59
2019-06-17,"BH","DP",NA,"P",NA,NA,"7.01","80.2",8,NA,"12.0","25.0",6.1,4,"new DP",2019,NA,"Elizabeth & Eva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14.0",NA,"foliar",NA,NA,NA,NA,7.01
2019-06-17,"BH","1.0","0.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","1.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","2.5","V",NA,NA,"1.41","3.0",1,"1.6",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1.41
2019-06-17,"BH","1.0","3.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","4.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-17,"BH","1.0","8.5","V",5,22,"8.14","20.5",4,"7.2",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"71.0",NA,"Y",NA,NA,NA,NA,8.14
2019-06-17,"BH","1.0","8.5","V",NA,NA,"<1","1.0",1,"2.5",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","8.5","V",NA,NA,"<1","0.5",1,"0.5",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","8.5","V",NA,NA,"~1","3.0",1,"2.4",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","8.5","V",NA,NA,"~1","5.5",1,"2.2",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","8.5","V",25,35,"1.73","5.0",1,"4.5",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.0",NA,"Y",NA,NA,NA,NA,1.73
2019-06-17,"BH","1.0","8.5","V",NA,NA,"~1","2.5",1,"2.0",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","9.0","V",0,30,"3.88","10.7",4,"4.0",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.0",NA,"Y",NA,NA,NA,NA,3.88
2019-06-17,"BH","1.0","9.0","V",NA,NA,"~1","4.5",1,"1.9",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","1.0","9.0","V",NA,NA,"<1","3.0",1,"2.2",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,NA,0.5
2019-06-17,"BH","2.0","0.0","V",NA,NA,"1.0","4.6",1,"4.9",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1
2019-06-17,"BH","2.0","0.5","V",NA,NA,"1.0","2.5",1,"1.4",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1
2019-06-17,"BH","2.0","0.5","V",5,50,"2.54","4.8",1,"4.1",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"172.0",NA,"Y",NA,NA,NA,NA,2.54
2019-06-17,"BH","2.0","0.5","V",NA,NA,"<1","2.6",1,"1.1",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","2.0","0.5","V",NA,NA,"<1","1.0",1,"0.5",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","2.0","0.5","V",NA,NA,"1.0","3.6",1,"1.1",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1
2019-06-17,"BH","2.0","0.5","V",NA,NA,"1.0","3.2",1,"1.1",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,1
2019-06-17,"BH","2.0","0.5","V",NA,NA,"<1","1.3",1,"0.9",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,0.5
2019-06-17,"BH","2.0","0.5","V",35,33,"3.0","2.4",1,"3.0",NA,NA,NA,NA,NA,2019,NA,"Eva & Maca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.0",NA,"N",NA,NA,NA,NA,3
