"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Band_num","Pick_color","Sword_color","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Herbivory","Notes","Collected_by","Census_year","Date_entered","Entered_by","Band_color","Band","Tag","2018tag","2019tag","Year_marked","Category_herbivory","Leaf_thickness_mm","Canopy_width_cm","Buds","Num_leaves","Stem_diam_mm_UFA"
2024-07-17,"YOSE1","Y1.1","3.5","X",21,2,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","3.5","X",5,16,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","3.5","X",3,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","3.5","X",NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",13,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",10,22,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",34,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",13,18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",22,3,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",10,4,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",3,21,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",3,47,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",29,46,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","X",33,25,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","B",26,22,268,NA,NA,"0.8","8.2",1,NA,NA,NA,NA,1,"N",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","Y1.1","4","X",9,31,665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4","V",6,30,780,NA,NA,"0.82","3.4",1,"0.5",NA,NA,NA,0,"N",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","Y1.1","4.5","X",41,33,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",6,0,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",14,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","red",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",46,5,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",47,34,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",48,35,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",36,44,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",8,45,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",23,40,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",19,40,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",49,39,766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",11,13,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",32,14,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","1","X",19,0,884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","1.5","X",23,35,730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","1.5","X",23,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","1.5","X",20,50,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","1.5","X",45,25,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","1.5","X",45,17,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2","X",35,50,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2","F",10,45,171,NA,NA,"1.31","10.1",3,NA,"0.0","0.0",NA,2,"Y","1 good looking bud",NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31
2024-07-17,"YOSE1","ST","2","P",18,11,707,NA,NA,"0.93","8.6",1,NA,"0.0","4.0",3.4,1,"N","starting to senesce",NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","ST","2","F",18,18,894,NA,NA,"0.53","8.3",1,NA,"0.0","0.0",NA,1,"N",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","ST","2.5","X",18,50,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",37,50,934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",25,25,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",20,27,704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",13,15,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","X",2,12,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","P",25,15,738,NA,NA,"1.27","8.8",2,NA,"0.0","3.0",2.8,2,"Y",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27
2024-07-17,"YOSE1","ST","3","X",39,12,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","X",49,35,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","X",10,33,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","X",17,8,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","V",46,22,105,NA,NA,"1.64","1.9",1,"0.6","0.0","0.0",NA,0,"Y","1 dead branch and 1 live branch",NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.64
2024-07-17,"YOSE1","ST","3","X",4,3,847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3","V",50,25,647,NA,NA,"1.05","1.6",3,"0.5","0.0","0.0",NA,0,"Y",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05
2024-07-17,"YOSE1","ST","3","X",49,15,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","P",10,15,263,NA,NA,"1.19","14.0",2,NA,"2.0","3.0",3.5,2,"Y",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19
2024-07-17,"YOSE1","ST","3.5","P",40,40,155,NA,NA,"0.98","8.1",4,NA,"1.0","2.0",1.4,1,"N",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","ST","3.5","P",46,34,301,NA,NA,"0.87","6.4",2,NA,"0.0","2.0",0.9,1,"Y",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","ST","3.5","X",32,25,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","X",20,36,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","X",0,35,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","X",18,12,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","X",10,40,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","X",18,43,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","3.5","X",15,47,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","X",35,45,591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","X",38,44,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","X",20,40,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","P",31,38,689,NA,NA,"0.97","8.7",4,NA,"0.0","4.0",2.9,4,"Y",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","ST","4","X",23,13,698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","X",28,38,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","X",40,35,688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","P",33,40,242,NA,NA,"0.92","10.7",5,NA,"0.0","1.0",1,5,"Y",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5
2024-07-17,"YOSE1","ST","4","X",27,40,699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4","X",33,35,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",1,4,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",32,27,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",10,35,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5",NA,17,20,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not found",NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",25,25,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",27,37,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",13,45,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",37,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",36,50,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",50,40,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",25,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","4.5","X",21,44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","1","X",13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","purple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","3","X",2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","purple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","purple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","Y1.1","4.5","X",35,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","purple",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",46,7,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",38,11,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",32,38,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","X",41,13,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-17,"YOSE1","ST","2.5","F",45,28,239,NA,NA,"1.08","9.6",1,NA,"0.0","0.0",NA,1,"N",NA,NA,2024,2024-07-24,"GA","pink",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08
