"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
2019-08-07,"WL1","3","2.5","V",NA,NA,"<1","2.9",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blue band, not on list",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2.5","V",NA,NA,"<1","3.0",1,"0.4",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","3","X*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"*all not on list, maybe listed in 3.5 by mistake?",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","3","X*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","3","X*",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,"blu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","3","V",NA,NA,"<1","2.6",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","3","V",NA,NA,"<1","3.0",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","3","V",NA,NA,"<1","3.6",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","3","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","5","V",35,22,"1.16","3.2",1,"1.1",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,39,"grn",NA,NA,NA,NA,"N",NA,NA,1.16
2019-08-07,"WL1","1","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","5","V",NA,NA,"<1","1.3",1,"0.4",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","6.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","7","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","7","V",NA,NA,"<1","2.1",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","7","V",NA,NA,"<1","0.7",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","7.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","8","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","8","V",NA,NA,"<1","1.2",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","8","V",NA,NA,"<1","1.0",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","8.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","8.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","8.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","9","V",NA,NA,"<1","0.8",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","9.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","4.5","V",NA,NA,"<1","1.4",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","1","4.5","V",15,23,"1.18","2.2",1,"0.8",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,20,"grn",NA,NA,NA,NA,"N",NA,NA,1.18
2019-08-07,"WL1","1","5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","1","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","2","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","2","5.5","V",NA,NA,"<1","2.0",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","2","6","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","2","6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","2","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","2","7.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","2","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","0.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","0.5","V",NA,NA,"<1","1.6",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","0.5","V",10,15,"1.05","3.0",1,"1.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,22,"grn",NA,NA,NA,NA,"N",NA,NA,1.05
2019-08-07,"WL1","3","0.5","V",NA,NA,"<1","1.8",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"copied x6",2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"copied x3",2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","V",NA,NA,"<1","1.6",1,"0.2",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1","V",NA,NA,"<1","2.3",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1","V",NA,NA,"<1","3.2",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1","V",NA,NA,"<1","3.4",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"copied x4",2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1.5","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","1.5","V",NA,NA,"<1","2.6",1,"0.9",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1.5","V",NA,NA,"<1","2.6",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1.5","V",NA,NA,"<1","4.3",1,"1.0",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1.5","V",NA,NA,"<1","4.6",1,"1.1",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","1.5","V",NA,NA,"<1","3.0",1,"0.9",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"copied x3",2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"copied x3",2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","2","V",NA,NA,"<1","2.0",1,"0.7",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","2","V",NA,NA,"<1","2.6",1,"0.7",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","2","V",NA,NA,"<1","2.6",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","2","V",NA,NA,"<1","4.3",1,"0.9",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","0","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","0","V",NA,NA,"<1","3.2",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"Y",NA,NA,0.5
2019-08-07,"WL1","3","0","V",16,42,"1.2","3.7",1,"1.1",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Maya & Eva",NA,NA,NA,NA,NA,44,"grn",NA,NA,NA,NA,"N",NA,NA,1.2
2019-08-07,"WL1","3","3","V",NA,NA,"<1","2.0",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","3","V",NA,NA,"<1","3.4",1,"0.6",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","4","V",NA,NA,"<1","1.0",1,"0.3",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","4","V",NA,NA,"<1","2.6",1,"0.7",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","4","V",NA,NA,"<1","2.5",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","4","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,NA,NA,NA,NA
2019-08-07,"WL1","3","4","V",NA,NA,"<1","2.9",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"grn",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","4","V",NA,NA,"<1","3.0",1,"0.5",NA,NA,NA,NA,NA,2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,"red",NA,NA,NA,NA,"N",NA,NA,0.5
2019-08-07,"WL1","3","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no plants found",2019,NA,NA,NA,"Laura & Megan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","1","1","X",22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SRA",2021-07-07,NA,NA,NA,NA,NA,"red",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","1","2.5","P",10,50,"2.22","25.7",2,NA,"0.0","12.0",5.4,2,NA,2020,NA,"SRA",2021-07-07,NA,NA,NA,NA,NA,"red",40,NA,NA,NA,NA,NA,"N",NA,NA,2.22
2020-07-17,"WL1","1","3","X",34,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","1","3","X",30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",23,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","1","3.5","X",0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",24,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","1","4.5","P",15,23,"1.42","13.2",3,NA,"0.0","5.0",3,3,NA,2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",20,NA,NA,NA,NA,NA,"N",NA,NA,1.42
2020-07-17,"WL1","1","5","P",35,12,"2.07","19.5",4,NA,"0.0","13.0",6.1,4,"y=I2, not 22",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",39,NA,NA,NA,NA,NA,"N",NA,NA,2.07
2020-07-17,"WL1","2","3","X",35,33,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","2","8.5","X",6,0,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","2","8.5","X",28,0,NA,NA,NA,NA,NA,NA,NA,NA,"no plant",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",72,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","3","0","X",25,34,NA,NA,NA,NA,NA,NA,NA,NA,"no plant or band",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","3","0","X",35,42,NA,NA,NA,NA,NA,NA,NA,NA,"no plant or band",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",21,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","3","0","X",16,42,NA,NA,NA,NA,NA,NA,NA,NA,"no plant or band",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",44,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-17,"WL1","3","0.5","X",10,15,NA,NA,NA,NA,NA,NA,NA,NA,"no plant or band",2020,NA,"SHS",2021-07-13,NA,NA,NA,NA,NA,"red",22,NA,NA,NA,NA,NA,NA,NA,NA,NA
