"Date_entered","Entered_by","Census_year","Census_date","Collected_by","Site","Transect_plot","Quad","Tag","2018tag","2019tag","Pick_color","Sword_color","Band","Band_color","Band_num","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Num_total_branches","Longest_leaf_cm","Herbivory","Category_herbivory","Leaf_thickness_mm","Buds","Year_marked","Num_leaves","Notes","Stem_diam_mm_UFA"
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","1.5L",NA,NA,NA,NA,NA,NA,"red",109,55,42,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","1.5L",NA,NA,NA,NA,NA,NA,"red",855,24,21,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","1.5L",NA,NA,NA,NA,NA,NA,"red",106,24,41,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","1.5L",NA,NA,NA,NA,NA,NA,"red",285,83,36,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","1.5L",NA,NA,NA,NA,NA,NA,"red",3,24,49,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2L",NA,NA,NA,NA,NA,NA,"red",233,33,26,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2L",NA,NA,NA,NA,NA,NA,"red",865,30,30,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2L",NA,NA,NA,NA,NA,NA,"red",853,10,32,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",706,10,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",13,28,6,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",294,44,16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",87,30,43,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",36,30,44,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",139,30,45,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",399,47,44,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","2.5L",NA,NA,NA,NA,NA,NA,"red",95,50,43,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","3L",NA,NA,NA,NA,NA,NA,"red",29,20,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRL",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","3.5L",NA,NA,NA,NA,NA,NA,"red",776,30,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRL",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","3.5L",NA,NA,NA,NA,NA,NA,"red",563,33,14,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","3.5L",NA,NA,NA,NA,NA,NA,"red",246,40,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NRL",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","4L",NA,NA,NA,NA,NA,NA,"red",248,1,6,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","4.5L",NA,NA,NA,NA,NA,NA,"red",75,17,9,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","4.5L",NA,NA,NA,NA,NA,NA,"red",16,12,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","4.5L",NA,NA,NA,NA,NA,NA,"red",158,8,5,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","5L",NA,NA,NA,NA,NA,NA,"red",22,25,25,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","5L",NA,NA,NA,NA,NA,NA,"red",284,28,16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","5L",NA,NA,NA,NA,NA,NA,"red",26,35,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","5L",NA,NA,NA,NA,NA,NA,"red",568,36,16,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","5L",NA,NA,NA,NA,NA,NA,"red",220,40,9,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","5L",NA,NA,NA,NA,NA,NA,"red",14,35,17,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11L",NA,NA,NA,NA,NA,NA,"red",103,43,4,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11L",NA,NA,NA,NA,NA,NA,"red",287,45,4,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",850,1,25,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",150,5,5,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",115,5,10,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113 entered as 115",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",231,8,5,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",783,15,23,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",72,10,12,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",77,25,23,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",267,28,18,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",583,19,15,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",599,15,24,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",201,30,48,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","seep","11.5L",NA,NA,NA,NA,NA,NA,"red",230,30,43,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",14,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",44,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",22,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",34,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",911,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",63,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",98,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",83,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",17,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",48,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"white",53,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dead stem and live in ring; live plant looks this year",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",222,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",80,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",597,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",78,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",395,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",569,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",62,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"live and dead plant in same ring; plant looks this year",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",89,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",258,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",40,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",423,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",60,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",33,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",1521,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"as 152?",NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",226,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-06-24,"GAA",2024,2024-05-31,NA,"TM2","outcrop",NA,NA,NA,NA,NA,NA,NA,"red",202,NA,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
