"Census_date","Site","Transect_plot","Quad","Phenology","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Num_total_branches","Longest_leaf_cm","Num_flowers","Num_fruits","Longest_fruit_cm","Num_repro_branches","Notes","Census_year","Year_marked","Entered_by","Date_entered","Collected_by","Tag","2018tag","2019tag","Band","Band_color","Band_num","Pick_color","Sword_color","Canopy_width_cm","Leaf_thickness_mm","Buds","Herbivory","Num_leaves","Category_herbivory","Stem_diam_mm_UFA"
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",7,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",83,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",869,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",908,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",898,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",489,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",96,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T3",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",98,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",555,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",900,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",46,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",609,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",496,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bands lost",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",884,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bands lost",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",136,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bands lost",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No data taken",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",889,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",85,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",604,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",67,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",98,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T5",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",78,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T6",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",404,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T6",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T6",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",430,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T6",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",649,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",704,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",27,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",499,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",13,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",644,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",880,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",846,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",40,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T7",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",804,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T8",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",948,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T8",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",600,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quad boundary unclear",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"White",346,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gone",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",90,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gone",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",494,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",888,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",499,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",800,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",960,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",490,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",466,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gone",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",20,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gone",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",488,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not on sheet",2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Orange",80,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-25,"CP2","T9",NA,"X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,"Hollis Allen",2024-07-31,NA,NA,NA,NA,NA,"Purple",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
